"DATE","WEEKDAY","HOLIDAY","MONTHYEAR","YEAR","MONTH","DAYMONTH","WEEKEND","AWND","PRCP","PRCP_LVL","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT06","WT08","WT09","BIKE","TAXI","GREEN","TRAFFIC","ACCIDENTS"
"2016-03-08","Tuesday",FALSE,"2016-03",2016,"March","03-08",FALSE,10.8,0,"None",0,0,10.6,16.1,4.4,120,140,24.1,27.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32771,372923,43023,39.4725077215762,631
"2016-03-09","Wednesday",FALSE,"2016-03",2016,"March","03-09",FALSE,8.6,0,"None",0,0,10,16.7,5,230,220,22.7,27.4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,27550,384571,45284,36.8848264563119,660
"2016-03-10","Thursday",FALSE,"2016-03",2016,"March","03-10",FALSE,10.1,0,"None",0,0,15,21.1,11.7,300,310,20.9,24.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10930,406611,48983,37.2706784082572,629
"2016-03-11","Friday",FALSE,"2016-03",2016,"March","03-11",FALSE,19.8,1,"Slight",0,0,16.1,20,10,330,330,45.1,57.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31596,425288,57954,36.6211149163304,669
"2016-03-12","Saturday",FALSE,"2016-03",2016,"March","03-12",TRUE,13.7,0,"None",0,0,9.4,12.2,4.4,240,240,27.4,33.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36067,442084,67200,39.8853443932529,622
"2016-03-13","Sunday",FALSE,"2016-03",2016,"March","03-13",TRUE,13,0,"None",0,0,12.8,17.2,8.3,30,30,29.1,35.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35390,366816,51739,41.7658389046517,431
"2016-03-14","Monday",FALSE,"2016-03",2016,"March","03-14",FALSE,27.7,12,"Moderate",0,0,8.9,10.6,6.1,50,60,40.4,57.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34647,383944,46516,37.0462598662879,626
"2016-03-15","Tuesday",FALSE,"2016-03",2016,"March","03-15",FALSE,18.4,0,"None",0,0,9.4,13.9,7.2,40,40,40.4,50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24048,383315,42507,39.4641631128445,595
"2016-03-16","Wednesday",FALSE,"2016-03",2016,"March","03-16",FALSE,10.4,0,"None",0,0,10,14.4,5.6,180,360,22.7,24.1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,16678,398150,46890,38.970923900062,603
"2016-03-17","Thursday",FALSE,"2016-03",2016,"March","03-17",FALSE,14.8,0,"None",0,0,10.6,17.2,6.7,320,320,59.4,72.4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,26414,399704,50797,38.0491566536083,591
"2016-03-18","Friday",FALSE,"2016-03",2016,"March","03-18",FALSE,26.6,0,"None",0,0,11.1,16.1,6.7,310,320,51.5,64.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33497,436716,57699,38.0252292237702,631
"2016-03-19","Saturday",FALSE,"2016-03",2016,"March","03-19",TRUE,11.5,0,"None",0,0,6.7,8.3,2.2,340,340,32,38.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40983,442185,64359,39.5305124666674,519
"2016-03-20","Sunday",FALSE,"2016-03",2016,"March","03-20",TRUE,17.3,1,"Slight",3,0,4.4,7.2,1.1,30,40,33.8,38.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36495,389644,55616,40.6285501477702,466
"2016-03-21","Monday",FALSE,"2016-03",2016,"March","03-21",FALSE,24.1,2,"Slight",10,25,4.4,10.6,0.6,310,300,50.1,62.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34097,344322,41736,40.3216065828325,607
"2016-03-22","Tuesday",FALSE,"2016-03",2016,"March","03-22",FALSE,27,0,"None",0,0,6.1,11.7,2.2,310,180,45.1,50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27478,366751,43293,38.8120499074283,606
"2016-03-23","Wednesday",FALSE,"2016-03",2016,"March","03-23",FALSE,15.8,0,"None",0,0,12.8,22.2,7.2,270,260,32,41.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22483,381739,44630,38.8253120423749,609
"2016-03-24","Thursday",FALSE,"2016-03",2016,"March","03-24",FALSE,20.9,0,"None",0,0,9.4,13.3,7.2,90,90,41.7,51.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,20345,407035,51454,37.8478694738635,616
"2016-03-25","Friday",FALSE,"2016-03",2016,"March","03-25",FALSE,19.8,0,"None",0,0,11.1,20,7.2,340,330,37,45.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,31481,399751,51883,40.8497353678694,540
"2016-03-26","Saturday",FALSE,"2016-03",2016,"March","03-26",TRUE,17.3,0,"None",0,0,8.3,11.1,3.3,360,10,32,38.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33684,403899,62613,41.9152235397782,522
"2016-03-27","Sunday",FALSE,"2016-03",2016,"March","03-27",TRUE,15.8,0,"None",0,0,6.7,9.4,4.4,140,130,27.4,33.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38348,345577,53237,42.486710933002,450
"2016-03-28","Monday",FALSE,"2016-03",2016,"March","03-28",FALSE,26.3,12,"Moderate",0,0,9.4,17.8,6.1,270,290,64.4,78.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34449,344634,41635,36.8040147418555,651
"2016-03-29","Tuesday",FALSE,"2016-03",2016,"March","03-29",FALSE,39.6,0,"None",0,0,10.6,12.8,4.4,300,290,61.2,83.8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,21839,378360,43788,38.343078225468,667
"2016-03-30","Wednesday",FALSE,"2016-03",2016,"March","03-30",FALSE,19.4,0,"None",0,0,6.7,9.4,2.2,180,180,48.3,61.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15322,385469,46051,38.2199407293051,643
"2016-03-31","Thursday",FALSE,"2016-03",2016,"March","03-31",FALSE,33.1,0,"None",0,0,11.7,18.3,7.8,180,180,50.1,62.6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12302,394055,48152,36.6436070636413,642
"2016-04-01","Friday",FALSE,"2016-04",2016,"April","04-01",FALSE,23.8,1,"Slight",0,0,13.3,18.9,11.1,190,190,41.7,53.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26238,411731,57024,36.5330043490154,698
"2016-04-02","Saturday",FALSE,"2016-04",2016,"April","04-02",TRUE,18,7,"Slight",0,0,11.7,15.6,8.3,190,180,40.4,48.3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,29365,444864,66097,39.2321926778662,588
"2016-04-03","Sunday",FALSE,"2016-04",2016,"April","04-03",TRUE,37.4,3,"Slight",0,0,5.6,9.4,2.2,290,290,78.9,103,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30402,392300,56100,42.0252095674878,576
"2016-04-04","Monday",FALSE,"2016-04",2016,"April","04-04",FALSE,17.6,8,"Slight",0,0,5.6,9.4,-0.6,30,20,35.2,45.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30817,374947,46640,37.2894969225838,675
"2016-04-05","Tuesday",FALSE,"2016-04",2016,"April","04-05",FALSE,25.9,0,"None",0,0,1.1,6.1,-3.3,360,10,45.1,56.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12702,399821,47499,35.5672494639134,667
"2016-04-06","Wednesday",FALSE,"2016-04",2016,"April","04-06",FALSE,19.8,0,"None",0,0,2.8,8.9,-2.8,170,170,50.1,57.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23229,400950,46256,38.2787002410401,615
"2016-04-07","Thursday",FALSE,"2016-04",2016,"April","04-07",FALSE,31.7,2,"Slight",0,0,10.6,15,8.9,160,160,62.6,74.2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,32048,409679,48454,35.3504898781677,626
"2016-04-08","Friday",FALSE,"2016-04",2016,"April","04-08",FALSE,26.3,0,"None",0,0,8.9,10,3.9,260,280,48.3,59.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23765,440403,58818,36.3462417876086,677
"2016-04-09","Saturday",FALSE,"2016-04",2016,"April","04-09",TRUE,17.6,2,"Slight",0,0,4.4,7.2,0.6,330,330,41.7,50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37539,456980,68654,40.3860709700407,555
"2016-04-10","Sunday",FALSE,"2016-04",2016,"April","04-10",TRUE,25.2,0,"None",0,0,4.4,9.4,-0.6,320,320,40.4,51.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38505,391677,56024,41.9011735746542,493
"2016-04-11","Monday",FALSE,"2016-04",2016,"April","04-11",FALSE,34.9,0,"None",0,0,8.9,12.8,6.7,180,180,48.3,59.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39676,355531,42216,41.3736825300152,617
"2016-04-12","Tuesday",FALSE,"2016-04",2016,"April","04-12",FALSE,27.7,4,"Slight",0,0,11.1,15.6,6.1,190,330,45.1,56.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36148,390280,44189,37.5823759127862,634
"2016-04-13","Wednesday",FALSE,"2016-04",2016,"April","04-13",FALSE,13.7,0,"None",0,0,8.3,12.8,2.8,360,340,33.8,41.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38843,394754,45542,39.0065644563001,688
"2016-04-14","Thursday",FALSE,"2016-04",2016,"April","04-14",FALSE,11.9,0,"None",0,0,8.3,13.9,3.3,140,170,22.7,27.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43994,414170,48868,38.1371449211925,669
"2016-04-15","Friday",FALSE,"2016-04",2016,"April","04-15",FALSE,11.2,0,"None",0,0,8.9,14.4,3.3,210,220,24.1,29.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46075,433306,57218,33.6946762176594,723
"2016-04-16","Saturday",FALSE,"2016-04",2016,"April","04-16",TRUE,13.7,0,"None",0,0,10,19.4,3.9,30,320,33.8,46.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44547,452929,67849,36.9848939472138,665
"2016-04-17","Sunday",FALSE,"2016-04",2016,"April","04-17",TRUE,11.5,0,"None",0,0,11.7,20.6,6.1,180,30,20.9,25.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45570,394757,56261,36.4110720536378,557
"2016-04-18","Monday",FALSE,"2016-04",2016,"April","04-18",FALSE,13.3,0,"None",0,0,15.6,25.6,7.2,20,20,29.1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48815,355564,41263,39.0675036881861,680
"2016-04-19","Tuesday",FALSE,"2016-04",2016,"April","04-19",FALSE,23.4,0,"None",0,0,17.2,22.2,11.1,360,10,46.8,59.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33647,377804,41894,36.7079340690831,725
"2016-04-20","Wednesday",FALSE,"2016-04",2016,"April","04-20",FALSE,19.8,0,"None",0,0,14.4,19.4,8.9,350,350,33.8,48.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37866,395607,45197,37.485764124924,687
"2016-04-21","Thursday",FALSE,"2016-04",2016,"April","04-21",FALSE,21.2,0,"None",0,0,12.2,17.8,8.3,190,190,41.7,50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42308,390407,47334,36.2496693949068,689
"2016-04-22","Friday",FALSE,"2016-04",2016,"April","04-22",FALSE,10.8,1,"Slight",0,0,16.1,21.7,11.7,220,240,24.1,33.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34643,388318,53773,31.5340555707883,738
"2016-04-23","Saturday",FALSE,"2016-04",2016,"April","04-23",TRUE,19.8,3,"Slight",0,0,17.8,21.7,12.2,350,340,35.2,41.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41931,391827,62011,36.9911039355012,639
"2016-04-24","Sunday",FALSE,"2016-04",2016,"April","04-24",TRUE,19.4,0,"None",0,0,13.3,17.8,8.3,350,330,38.5,41.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37428,357475,52698,41.1465994041761,434
"2016-04-25","Monday",FALSE,"2016-04",2016,"April","04-25",FALSE,8.6,0,"None",0,0,12.8,16.7,8.3,180,150,22.7,27.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34878,333122,37857,41.4371341919338,480
"2016-04-26","Tuesday",FALSE,"2016-04",2016,"April","04-26",FALSE,16.6,1,"Slight",0,0,13.3,18.3,8.3,340,340,51.5,61.2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,38258,371411,42528,41.0774323069321,478
"2016-04-27","Wednesday",FALSE,"2016-04",2016,"April","04-27",FALSE,15.5,0,"None",0,0,10,12.2,7.8,190,210,29.1,35.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10697,374952,42607,37.5366540498688,508
"2016-04-28","Thursday",FALSE,"2016-04",2016,"April","04-28",FALSE,13.3,0,"None",0,0,11.1,15,8.3,160,40,25.9,33.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38537,401677,45585,40.5028524777488,488
"2016-04-29","Friday",FALSE,"2016-04",2016,"April","04-29",FALSE,18,1,"Slight",0,0,10.6,13.9,8.3,110,110,37,46.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22858,416560,55564,39.6045392481631,515
"2016-04-30","Saturday",FALSE,"2016-04",2016,"April","04-30",TRUE,13.3,0,"None",0,0,10.6,15.6,8.3,190,190,24.1,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31619,420535,61905,40.3450520059913,578
"2016-05-01","Sunday",FALSE,"2016-05",2016,"May","05-01",TRUE,13.3,6,"Slight",0,0,9.4,10,7.2,60,110,24.1,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39903,382101,51976,37.1556394660266,482
"2016-05-02","Monday",FALSE,"2016-05",2016,"May","05-02",FALSE,9.4,1,"Slight",0,0,9.4,13.3,7.8,150,160,20.9,24.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18860,357575,40595,41.2138083045716,587
"2016-05-03","Tuesday",FALSE,"2016-05",2016,"May","05-03",FALSE,11.9,19,"Moderate",0,0,11.7,12.2,10,60,60,22.7,25.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31078,400483,44265,33.7310162203886,711
"2016-05-04","Wednesday",FALSE,"2016-05",2016,"May","05-04",FALSE,17.6,2,"Slight",0,0,10.6,11.7,9.4,40,40,29.1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31197,407304,46171,37.5407596985403,651
"2016-05-05","Thursday",FALSE,"2016-05",2016,"May","05-05",FALSE,24.8,0,"None",0,0,10.6,13.9,8.3,40,40,40.4,48.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45724,424369,50559,37.2321337220627,624
"2016-05-06","Friday",FALSE,"2016-05",2016,"May","05-06",FALSE,24.1,17,"Moderate",0,0,10.6,11.7,8.9,90,90,50.1,64.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44849,437048,60060,34.8158496299811,726
"2016-05-07","Saturday",FALSE,"2016-05",2016,"May","05-07",TRUE,10.8,0,"None",0,0,10.6,13.3,8.9,100,100,29.1,35.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51181,433299,67447,38.7257843201795,569
"2016-05-08","Sunday",FALSE,"2016-05",2016,"May","05-08",TRUE,19.1,3,"Slight",0,0,12.2,20,8.9,320,320,51.5,62.6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,52273,373217,57984,37.0977080914141,589
"2016-05-09","Monday",FALSE,"2016-05",2016,"May","05-09",FALSE,22,0,"None",0,0,16.1,22.8,8.3,270,270,46.8,57.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32391,349289,40281,38.0028020452649,641
"2016-05-10","Tuesday",FALSE,"2016-05",2016,"May","05-10",FALSE,15.5,0,"None",0,0,13.9,16.1,8.9,240,230,32,35.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42063,376314,41134,35.5988685066453,606
"2016-05-11","Wednesday",FALSE,"2016-05",2016,"May","05-11",FALSE,11.5,0,"None",0,0,15.6,21.7,8.9,190,190,25.9,29.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28661,383504,42589,37.0310453244456,693
"2016-05-12","Thursday",FALSE,"2016-05",2016,"May","05-12",FALSE,10.8,0,"None",0,0,16.7,23.9,10.6,160,200,24.1,38.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42787,400088,48427,36.3970388542726,739
"2016-05-13","Friday",FALSE,"2016-05",2016,"May","05-13",FALSE,8.6,6,"Slight",0,0,13.9,18.3,11.1,170,170,25.9,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43396,397062,55685,35.9790344682382,765
"2016-05-14","Saturday",FALSE,"2016-05",2016,"May","05-14",TRUE,16.6,0,"None",0,0,17.2,21.1,13.3,260,260,41.7,57.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,44803,435309,67398,35.5100401156848,586
"2016-05-15","Sunday",FALSE,"2016-05",2016,"May","05-15",TRUE,32,0,"None",0,0,13.3,15.6,8.3,270,270,59.4,69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49182,408281,57551,39.167291950321,509
"2016-05-16","Monday",FALSE,"2016-05",2016,"May","05-16",FALSE,30.2,0,"None",0,0,11.7,20,6.7,290,280,48.3,64.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52543,378829,41273,38.1225477547841,737
"2016-05-17","Tuesday",FALSE,"2016-05",2016,"May","05-17",FALSE,18,0,"None",0,0,15,17.8,11.7,250,250,33.8,38.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30519,397628,43709,37.5221381870702,619
"2016-05-18","Wednesday",FALSE,"2016-05",2016,"May","05-18",FALSE,12.6,1,"Slight",0,0,13.9,18.9,11.1,150,40,25.9,33.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37802,381384,46099,37.5873174258594,674
"2016-05-19","Thursday",FALSE,"2016-05",2016,"May","05-19",FALSE,11.5,0,"None",0,0,13.9,17.8,11.7,160,180,24.1,29.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48578,406035,48593,35.991360949905,688
"2016-05-20","Friday",FALSE,"2016-05",2016,"May","05-20",FALSE,11.5,0,"None",0,0,16.1,23.9,9.4,190,190,29.1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34796,414711,55470,34.4808451004625,779
"2016-05-21","Saturday",FALSE,"2016-05",2016,"May","05-21",TRUE,11.2,3,"Slight",0,0,14.4,16.7,10,120,130,25.9,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53439,435894,67758,38.3800471883252,560
"2016-05-22","Sunday",FALSE,"2016-05",2016,"May","05-22",TRUE,11.5,2,"Slight",0,0,15,21.1,12.2,180,190,22.7,25.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52133,369331,52573,37.5608682881745,566
"2016-05-23","Monday",FALSE,"2016-05",2016,"May","05-23",FALSE,10.4,0,"None",0,0,16.1,21.1,11.1,160,160,24.1,27.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46937,346991,39268,40.2320359340695,647
"2016-05-24","Tuesday",FALSE,"2016-05",2016,"May","05-24",FALSE,10.8,9,"Slight",0,0,18.3,25,15.6,320,290,27.4,35.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34222,371418,40960,37.699201073829,693
"2016-05-25","Wednesday",FALSE,"2016-05",2016,"May","05-25",FALSE,15.1,0,"None",0,0,21.7,30.6,13.9,220,230,32,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36877,385842,44759,37.5667043642333,727
"2016-05-26","Thursday",FALSE,"2016-05",2016,"May","05-26",FALSE,15.5,0,"None",0,0,23.3,28.9,16.7,190,180,33.8,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32619,388607,47878,34.6065472662671,738
"2016-05-27","Friday",FALSE,"2016-05",2016,"May","05-27",FALSE,15.5,0,"None",0,0,20.6,25,17.2,180,180,46.8,53.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49756,364951,52707,36.8307229241533,759
"2016-05-28","Saturday",FALSE,"2016-05",2016,"May","05-28",TRUE,18.4,0,"None",0,0,21.7,26.1,17.8,190,180,40.4,50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54665,329787,57265,42.1452149567646,621
"2016-05-29","Sunday",FALSE,"2016-05",2016,"May","05-29",TRUE,15.8,0,"None",0,0,21.1,25.6,17.8,160,160,27.4,35.2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,54401,298191,50109,37.6851697748526,561
"2016-05-30","Monday",TRUE,"2016-05",2016,"May","05-30",FALSE,16.6,27,"Moderate",0,0,20,25,17.8,190,190,32,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38975,261187,37049,43.0608126152137,469
"2016-05-31","Tuesday",FALSE,"2016-05",2016,"May","05-31",FALSE,9.7,0,"None",0,0,21.1,26.1,18.9,190,170,19.5,24.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40977,340824,39387,37.9328991046579,758
"2016-06-01","Wednesday",FALSE,"2016-06",2016,"June","06-01",FALSE,15.1,0,"None",0,0,22.8,29.4,17.8,100,110,35.2,41.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22397,368774,42869,39.77,762
"2016-06-02","Thursday",FALSE,"2016-06",2016,"June","06-02",FALSE,15.5,0,"None",0,0,18.9,22.2,16.1,120,110,25.9,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52149,392922,46339,33.3652412436676,678
"2016-06-03","Friday",FALSE,"2016-06",2016,"June","06-03",FALSE,8.3,0,"None",0,0,18.3,19.4,17.2,150,150,14.3,20.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51812,401806,54391,35.3886263728187,698
"2016-06-04","Saturday",FALSE,"2016-06",2016,"June","06-04",TRUE,12.6,0,"None",0,0,20.6,25.6,17.2,180,180,25.9,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42250,420585,66186,39.4329718614188,624
"2016-06-05","Sunday",FALSE,"2016-06",2016,"June","06-05",TRUE,20.2,17,"Moderate",0,0,20,21.7,18.9,190,200,38.5,48.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52905,353145,51552,41.2881611023024,462
"2016-06-06","Monday",FALSE,"2016-06",2016,"June","06-06",FALSE,18.7,0,"None",0,0,22.8,28.9,19.4,230,190,35.2,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53299,356542,38993,38.5070922436405,740
"2016-06-07","Tuesday",FALSE,"2016-06",2016,"June","06-07",FALSE,18.4,0,"None",0,0,23.9,28.9,18.9,320,320,45.1,53.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41030,376429,40615,38.1212626121728,694
"2016-06-08","Wednesday",FALSE,"2016-06",2016,"June","06-08",FALSE,25.2,17,"Moderate",0,0,18.3,21.1,12.2,310,290,50.1,65.8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,40637,381578,47278,36.7914790615493,717
"2016-06-09","Thursday",FALSE,"2016-06",2016,"June","06-09",FALSE,30.6,0,"None",0,0,17.8,23.3,12.8,300,290,51.5,62.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49069,393684,45042,35.9135132977567,634
"2016-06-10","Friday",FALSE,"2016-06",2016,"June","06-10",FALSE,22.3,0,"None",0,0,20,26.1,15,310,310,40.4,50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54813,401458,50795,36.4079433046228,679
"2016-06-11","Saturday",FALSE,"2016-06",2016,"June","06-11",TRUE,14.4,0,"None",0,0,21.1,30.6,14.4,190,200,37,41.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55049,388008,59278,41.8893808312716,398
"2016-06-12","Sunday",FALSE,"2016-06",2016,"June","06-12",TRUE,33.5,0,"None",0,0,27.2,30.6,17.2,320,340,53.3,72.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46198,329144,48480,40.6195714444987,491
"2016-06-13","Monday",FALSE,"2016-06",2016,"June","06-13",FALSE,31,0,"None",0,0,19.4,25,14.4,320,340,46.8,61.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54236,341089,37941,41.2046741282604,529
"2016-06-14","Tuesday",FALSE,"2016-06",2016,"June","06-14",FALSE,18.4,0,"None",0,0,21.1,27.8,15.6,330,330,35.2,41.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48901,363431,37737,37.1266789202997,343
"2016-06-15","Wednesday",FALSE,"2016-06",2016,"June","06-15",FALSE,14.8,0,"None",0,0,22.8,28.3,16.7,190,180,35.2,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45270,383083,42177,36.2490562121497,637
"2016-06-16","Thursday",FALSE,"2016-06",2016,"June","06-16",FALSE,6.5,1,"Slight",0,0,20.6,22.2,17.2,210,200,16.3,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52247,398725,45686,35.6942380199102,687
"2016-06-17","Friday",FALSE,"2016-06",2016,"June","06-17",FALSE,13.3,0,"None",0,0,21.1,25,15,90,110,32,38.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53564,388360,52327,33.6566244513734,746
"2016-06-18","Saturday",FALSE,"2016-06",2016,"June","06-18",TRUE,12.2,0,"None",0,0,20.6,25.6,15.6,170,170,25.9,29.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55749,370619,60909,33.7541325049976,697
"2016-06-19","Sunday",FALSE,"2016-06",2016,"June","06-19",TRUE,13,0,"None",0,0,21.7,27.2,17.2,150,160,25.9,29.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53206,330195,52528,37.5094337763646,557
"2016-06-20","Monday",FALSE,"2016-06",2016,"June","06-20",FALSE,13,0,"None",0,0,20.6,24.4,17.2,190,190,27.4,35.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54186,335992,38499,38.6569490819966,737
"2016-06-21","Tuesday",FALSE,"2016-06",2016,"June","06-21",FALSE,17.6,0,"None",0,0,25.6,31.1,21.1,190,190,33.8,38.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43000,364462,39289,37.4665390081458,677
